turbostat version 2023.11.07 - Len Brown <lenb@kernel.org>
Kernel command line: BOOT_IMAGE=/boot/vmlinuz-6.8.0-124-generic root=UUID=762636d2-a9cd-4361-91f4-81b7eaf9de38 ro quiet splash vt.handoff=7
CPUID(0): GenuineIntel 0x1b CPUID levels
CPUID(1): family:model:stepping 0x6:8c:1 (6:140:1) microcode 0xbe
CPUID(0x80000000): max_extended_levels: 0x80000008
CPUID(1): SSE3 MONITOR - EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, HWP, HWPnotify, HWPwindow, HWPepp, HWPpkg, EPB
cpu0: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX No-Hybrid
CPUID(0x15): eax_crystal: 2 ebx_tsc: 88 ecx_crystal_hz: 38400000
TSC: 1689 MHz (38400000 Hz * 88 / 2 / 1000000)
CPUID(0x16): base_mhz: 1700 max_mhz: 4700 bus_mhz: 100
cpu0: MSR_PLATFORM_INFO: 0x4043df0811100
4 * 100.0 = 400.0 MHz max efficiency frequency
17 * 100.0 = 1700.0 MHz base frequency
cpu0: MSR_TURBO_RATIO_LIMIT: 0x2929292929292f2f
41 * 100.0 = 4100.0 MHz max turbo 8 active cores
41 * 100.0 = 4100.0 MHz max turbo 7 active cores
41 * 100.0 = 4100.0 MHz max turbo 6 active cores
41 * 100.0 = 4100.0 MHz max turbo 5 active cores
41 * 100.0 = 4100.0 MHz max turbo 4 active cores
41 * 100.0 = 4100.0 MHz max turbo 3 active cores
47 * 100.0 = 4700.0 MHz max turbo 2 active cores
47 * 100.0 = 4700.0 MHz max turbo 1 active cores
cpu0: MSR_CONFIG_TDP_NOMINAL: 0x00000011 (base_ratio=17)
cpu0: MSR_CONFIG_TDP_LEVEL_1: 0x000c0060 (PKG_MIN_PWR_LVL1=0 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=12 PKG_TDP_LVL1=96)
cpu0: MSR_CONFIG_TDP_LEVEL_2: 0x00110078 (PKG_MIN_PWR_LVL2=0 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=17 PKG_TDP_LVL2=120)
cpu0: MSR_CONFIG_TDP_CONTROL: 0x00000002 (TDP_LEVEL=2  lock=0)
cpu0: MSR_TURBO_ACTIVATION_RATIO: 0x00000010 (MAX_NON_TURBO_RATIO=16 lock=0)
cpu0: cpufreq driver: intel_pstate
cpu0: cpufreq governor: performance
cpufreq intel_pstate no_turbo: 0
cpu0: MSR_MISC_PWR_MGMT: 0x00401cc0 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
cpu0: MSR_PM_ENABLE: 0x00000001 (HWP)
cpu0: MSR_HWP_CAPABILITIES: 0x010d112f (high 47 guar 17 eff 13 low 1)
cpu0: MSR_HWP_REQUEST: 0x00002f2f (min 47 max 47 des 0 epp 0x0 window 0x0 pkg 0x0)
cpu0: MSR_HWP_REQUEST_PKG: 0x8000ff01 (min 1 max 255 des 0 epp 0x80 window 0x0)
cpu0: MSR_HWP_INTERRUPT: 0x00000005 (EN_Guaranteed_Perf_Change, Dis_Excursion_Min)
cpu0: MSR_HWP_STATUS: 0x00000004 (No-Guaranteed_Perf_Change, Excursion_Min)
cpu0: EPB: 0 (performance)
cpu0: MSR_IA32_POWER_CTL: 0x00a4005b (C1E auto-promotion: ENabled)
cpu0: MSR_PKG_CST_CONFIG_CONTROL: 0x74008008 (UNdemote-C1, demote-C1, locked, pkg-cstate-limit=8 (unlimited))
/dev/cpu_dma_latency: 2000000000 usec (default)
current_driver: intel_idle
current_governor: menu
current_governor_ro: menu
cpu0: POLL: CPUIDLE CORE POLL IDLE
cpu0: C1ACPI: ACPI FFH MWAIT 0x0
cpu0: C2ACPI: ACPI FFH MWAIT 0x31
cpu0: C3ACPI: ACPI FFH MWAIT 0x60
cpu0: MSR_PKGC3_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC6_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC7_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC8_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC9_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC10_IRTL: 0x00000000 (NOTvalid, 0 ns)
Uncore Frequency package0 die0: 400 - 3600 MHz (400 - 3600 MHz) 3600 MHz
RAPL: 9362 sec. Joule Counter Range, at 28 Watts
cpu0: MSR_RAPL_POWER_UNIT: 0x000a0e03 (0.125000 Watts, 0.000061 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x000000e0 (28 W TDP, RAPL 0 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x4381e0001f8640 (UNlocked)
cpu0: PKG Limit #1: ENabled (200.000 Watts, 32.000000 sec, clamp ENabled)
cpu0: PKG Limit #2: ENabled (60.000 Watts, 0.002441* sec, clamp ENabled)
cpu0: MSR_VR_CURRENT_CONFIG: 0x00000348
cpu0: PKG Limit #4: 105.000000 Watts (UNlocked)
cpu0: MSR_DRAM_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: DRAM Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x80640000 (100 C) (100 default - 0 offset)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88390800 (43 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00000003 (100 C, 100 C)
cpu0: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1ACPI	C2ACPI	C3ACPI	POLL%	C1ACPI%	C2ACPI%	C3ACPI%	CPU%c1	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%	UncMHz
590	12.65	4668	1690	1.02	1152	0	0	54	32	157	0.00	0.32	0.36	86.65	0.59	0.00	73.41	90	11810	89	101.12	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.85	12.85	0.00	0.00	0.00	0.00	3600
589	12.62	4678	1686	1.02	1103	0	0	35	13	125	0.00	0.18	0.14	86.87	0.36	0.00	73.74	90	11810	90	100.71	99.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.82	12.82	0.00	0.00	0.00	0.00	3600
589	12.61	4661	1693	1.02	1186	0	0	65	53	143	0.00	0.45	0.67	86.42	0.86	0.00	73.18	90	11810	90	101.05	99.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.88	12.87	0.00	0.00	0.00	0.00	3600
589	12.59	4677	1690	1.02	1091	0	0	31	12	114	0.00	0.14	0.14	87.10	0.29	0.00	73.87	90	11810	90	100.63	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.81	12.79	0.00	0.00	0.00	0.00	3600
589	12.60	4676	1690	1.02	1121	0	0	42	20	131	0.00	0.23	0.23	86.93	0.46	0.00	73.66	90	11810	90	100.73	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.87	12.86	0.00	0.00	0.00	0.00	3600
589	12.59	4679	1689	1.02	1091	0	0	41	7	102	0.00	0.19	0.08	87.10	0.38	0.00	73.80	91	11810	91	100.54	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.85	12.84	0.00	0.00	0.00	0.00	3600
589	12.63	4676	1686	1.02	1115	0	0	42	21	122	0.00	0.22	0.23	86.72	0.39	0.00	73.71	89	11810	90	100.58	99.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.71	12.71	0.00	0.00	0.00	0.00	3600
589	12.58	4672	1693	1.02	1125	0	0	48	32	123	0.00	0.26	0.37	86.96	0.48	0.00	73.68	90	11810	90	100.87	99.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.81	12.79	0.00	0.00	0.00	0.00	3600
589	12.62	4665	1690	1.02	1155	0	0	52	26	148	0.00	0.36	0.28	86.74	0.66	0.00	73.43	89	11810	89	100.85	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.72	12.71	0.00	0.00	0.00	0.00	3600
589	12.59	4681	1690	1.02	1077	0	0	26	6	113	0.00	0.10	0.06	87.23	0.20	0.00	73.98	90	11810	90	100.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.75	0.00	0.00	0.00	0.00	3600
590	12.62	4672	1690	1.02	1149	0	0	57	21	149	0.00	0.29	0.26	86.82	0.53	0.00	73.55	90	11810	90	100.89	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.77	12.76	0.00	0.00	0.00	0.00	3600
591	12.70	4659	1690	1.02	1203	0	0	70	37	204	0.00	0.43	0.43	86.42	0.83	0.00	72.98	91	11810	90	101.70	99.39	0.38	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.82	12.79	0.01	0.00	0.00	0.00	3600
589	12.61	4674	1690	1.02	1118	0	0	47	15	134	0.00	0.18	0.16	87.04	0.36	0.00	73.74	91	11810	91	100.83	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.75	0.00	0.00	0.00	0.00	3600
589	12.59	4677	1690	1.02	1096	0	0	31	5	121	0.00	0.13	0.06	87.19	0.26	0.00	73.91	90	11810	90	100.60	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.75	12.75	0.00	0.00	0.00	0.00	3600
589	12.62	4667	1690	1.02	1161	0	0	58	36	136	0.00	0.38	0.44	86.55	0.69	0.00	73.39	90	11810	89	100.82	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.74	12.72	0.00	0.00	0.00	0.00	3600
589	12.60	4677	1690	1.02	1103	0	0	29	17	129	0.00	0.14	0.20	87.04	0.29	0.00	73.83	89	11810	89	100.75	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.75	0.00	0.00	0.00	0.00	3600
589	12.64	4675	1685	1.02	1146	0	0	44	42	132	0.00	0.20	0.48	86.43	0.36	0.00	73.70	90	11810	90	100.76	99.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.73	12.72	0.00	0.00	0.00	0.00	3600
589	12.56	4677	1694	1.02	1106	0	0	29	13	129	0.00	0.12	0.15	87.37	0.24	0.00	73.91	90	11810	90	100.77	99.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.93	12.90	0.00	0.00	0.00	0.00	3600
589	12.60	4676	1689	1.02	1128	0	0	41	29	129	0.00	0.23	0.33	86.80	0.40	0.00	73.72	90	11810	90	100.67	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.88	12.86	0.00	0.00	0.00	0.00	3600
589	12.59	4676	1690	1.02	1097	0	0	29	14	119	0.00	0.14	0.15	87.11	0.28	0.00	73.86	90	11810	90	100.71	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.83	12.82	0.00	0.00	0.00	0.00	3600
589	12.62	4665	1689	1.02	1169	0	0	61	51	134	0.00	0.34	0.61	86.39	0.63	0.00	73.42	90	11810	90	100.90	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.85	12.84	0.00	0.00	0.00	0.00	3600
589	12.60	4674	1690	1.02	1113	0	0	37	14	135	0.00	0.20	0.15	87.04	0.40	0.00	73.70	91	11810	91	100.84	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.90	12.88	0.00	0.00	0.00	0.00	3600
589	12.60	4674	1689	1.02	1124	0	0	47	23	116	0.00	0.22	0.24	86.90	0.41	0.00	73.72	91	11810	91	100.68	99.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.88	12.86	0.00	0.00	0.00	0.00	3600
590	12.65	4666	1690	1.02	1142	0	0	47	27	157	0.00	0.24	0.31	86.81	0.47	0.00	73.51	91	11810	90	101.25	99.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.90	12.88	0.00	0.00	0.00	0.00	3500
589	12.60	4679	1689	1.02	1093	0	0	35	10	129	0.00	0.10	0.10	87.16	0.19	0.00	73.94	92	11810	92	100.65	99.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.89	12.88	0.00	0.00	0.00	0.00	3600
593	12.72	4671	1686	1.02	1126	0	0	70	7	157	0.00	0.17	0.09	86.83	0.33	0.00	73.53	90	11810	89	101.41	99.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.76	0.00	0.00	0.00	0.00	3600
589	12.65	4658	1689	1.02	1216	0	0	69	77	144	0.00	0.51	0.90	85.90	0.95	0.00	73.06	89	11810	89	101.15	99.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.75	12.74	0.00	0.00	0.00	0.00	3600
589	12.57	4673	1694	1.02	1110	0	0	29	12	136	0.00	0.16	0.13	87.34	0.33	0.00	73.80	90	11810	90	100.84	99.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.93	12.90	0.00	0.00	0.00	0.00	3600
589	12.60	4675	1690	1.02	1127	0	0	40	24	138	0.00	0.17	0.27	86.94	0.34	0.00	73.76	91	11810	91	100.80	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.91	12.90	0.00	0.00	0.00	0.00	3600
589	12.59	4681	1690	1.02	1085	0	0	29	9	114	0.00	0.13	0.10	87.15	0.26	0.00	73.93	89	11810	89	100.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.93	12.92	0.00	0.00	0.00	0.00	3600
588	12.60	4671	1690	1.02	1123	0	0	60	24	106	0.00	0.38	0.27	86.74	0.68	0.00	73.46	91	11810	90	100.69	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.88	12.87	0.00	0.00	0.00	0.00	3600
589	12.60	4671	1690	1.02	1118	0	0	48	13	126	0.00	0.29	0.14	86.94	0.58	0.00	73.54	90	11810	90	100.76	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.91	12.90	0.00	0.00	0.00	0.00	3600
589	12.62	4665	1690	1.02	1172	0	0	57	49	143	0.00	0.36	0.60	86.40	0.67	0.00	73.36	91	11810	91	100.97	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.89	12.88	0.00	0.00	0.00	0.00	3600
589	12.59	4677	1690	1.02	1092	0	0	34	9	116	0.00	0.12	0.10	87.17	0.23	0.00	73.93	90	11810	90	100.62	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.95	12.92	0.00	0.00	0.00	0.00	3600
589	12.61	4670	1690	1.02	1130	0	0	43	25	139	0.00	0.27	0.30	86.80	0.55	0.00	73.53	91	11810	91	100.85	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.89	12.88	0.00	0.00	0.00	0.00	3600
589	12.60	4676	1689	1.02	1107	0	0	40	5	127	0.00	0.24	0.06	87.05	0.33	0.00	73.80	91	11810	90	100.66	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.74	0.00	0.00	0.00	0.00	3600
589	12.59	4680	1690	1.02	1098	0	0	35	22	108	0.00	0.15	0.25	87.02	0.29	0.00	73.88	90	11810	90	100.61	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.77	12.76	0.00	0.00	0.00	0.00	3600
589	12.59	4679	1689	1.02	1090	0	0	35	6	117	0.00	0.14	0.07	87.17	0.28	0.00	73.89	89	11810	89	100.56	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.74	0.00	0.00	0.00	0.00	3600
589	12.63	4661	1690	1.02	1169	0	0	57	47	131	0.00	0.41	0.57	86.39	0.75	0.00	73.29	89	11810	89	101.00	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.72	12.71	0.00	0.00	0.00	0.00	3600
589	12.61	4674	1690	1.02	1123	0	0	41	10	145	0.00	0.24	0.11	87.02	0.48	0.00	73.61	89	11810	89	100.79	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.77	12.75	0.00	0.00	0.00	0.00	3600
589	12.62	4670	1689	1.02	1152	0	0	45	50	127	0.00	0.30	0.60	86.43	0.58	0.00	73.44	89	11810	89	100.98	99.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.77	12.76	0.00	0.00	0.00	0.00	3600
591	12.72	4643	1690	1.02	1289	0	0	137	74	204	0.00	0.78	0.88	85.62	1.32	0.00	72.47	89	11810	89	101.85	99.40	0.56	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.75	12.73	0.01	0.00	0.00	0.00	3600
589	12.60	4677	1690	1.02	1107	0	0	30	14	126	0.00	0.12	0.15	87.10	0.25	0.00	73.87	90	11810	90	100.75	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.77	0.00	0.00	0.00	0.00	3600
589	12.61	4673	1690	1.02	1123	0	0	48	16	131	0.00	0.20	0.19	86.98	0.41	0.00	73.68	89	11810	89	100.84	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.74	0.00	0.00	0.00	0.00	3600
589	12.62	4666	1690	1.02	1162	0	0	56	40	130	0.00	0.43	0.49	86.45	0.79	0.00	73.28	89	11810	89	100.89	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.74	12.73	0.00	0.00	0.00	0.00	3600
589	12.59	4679	1690	1.02	1098	0	0	27	4	134	0.00	0.07	0.05	87.27	0.15	0.00	74.00	89	11810	89	100.63	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.77	12.75	0.00	0.00	0.00	0.00	3600
589	12.61	4671	1690	1.02	1144	0	0	50	23	130	0.00	0.31	0.26	86.80	0.62	0.00	73.49	90	11810	89	100.81	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.74	12.74	0.00	0.00	0.00	0.00	3600
589	12.60	4676	1689	1.02	1106	0	0	36	16	131	0.00	0.10	0.20	87.05	0.21	0.00	73.91	90	11810	90	100.69	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.74	12.73	0.00	0.00	0.00	0.00	3600
589	12.58	4680	1690	1.02	1082	0	0	23	11	109	0.00	0.10	0.12	87.20	0.19	0.00	73.99	91	11810	89	100.57	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.75	12.74	0.00	0.00	0.00	0.00	3600
590	12.63	4674	1689	1.02	1111	0	0	54	11	131	0.00	0.24	0.13	86.95	0.48	0.00	73.61	90	11810	90	100.82	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.73	12.73	0.00	0.00	0.00	0.00	3600
589	12.64	4661	1690	1.02	1164	0	0	61	44	132	0.00	0.38	0.53	86.47	0.76	0.00	73.24	89	11810	89	101.15	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.72	12.71	0.00	0.00	0.00	0.00	3600
589	12.66	4669	1685	1.02	1137	0	0	42	19	155	0.00	0.22	0.24	86.64	0.42	0.00	73.58	89	11810	89	100.94	99.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.72	12.72	0.00	0.00	0.00	0.00	3600
589	12.56	4676	1694	1.02	1107	0	0	30	14	124	0.00	0.12	0.16	87.38	0.24	0.00	73.93	89	11810	89	100.74	99.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.88	12.86	0.00	0.00	0.00	0.00	3600
591	12.69	4656	1690	1.02	1224	0	0	121	38	182	0.00	0.68	0.41	86.20	1.14	0.00	72.76	90	11810	90	101.46	99.39	0.54	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.81	12.76	0.03	0.00	0.00	0.00	3600
591	12.66	4666	1689	1.02	1152	0	0	56	27	156	0.00	0.34	0.31	86.65	0.62	0.00	73.34	89	11810	89	101.25	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.74	0.00	0.00	0.00	0.00	3600
593	12.70	4672	1690	1.02	1141	0	0	73	17	167	0.00	0.20	0.16	86.94	0.40	0.00	73.49	89	11810	89	101.58	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.82	12.80	0.00	0.00	0.00	0.00	3600
589	12.61	4668	1690	1.02	1140	0	0	47	39	119	0.00	0.25	0.50	86.62	0.48	0.00	73.61	90	11810	90	100.85	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.74	12.72	0.00	0.00	0.00	0.00	3600
589	12.60	4679	1689	1.02	1091	0	0	31	3	124	0.00	0.11	0.03	87.23	0.22	0.00	73.93	89	11810	89	100.60	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.74	12.73	0.00	0.00	0.00	0.00	3600
589	12.60	4675	1690	1.02	1112	0	0	40	19	111	0.00	0.25	0.22	86.93	0.49	0.00	73.65	88	11810	88	100.71	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.74	12.73	0.00	0.00	0.00	0.00	3600
592	12.73	4647	1690	1.02	1262	0	0	118	44	219	0.00	0.64	0.49	86.12	1.04	0.00	72.77	88	11810	88	101.76	99.39	0.56	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.72	0.02	0.00	0.00	0.00	3600
591	12.64	4671	1690	1.02	1128	0	0	36	32	149	0.00	0.18	0.36	86.80	0.36	0.00	73.63	86	11810	86	101.16	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.78	12.77	0.00	0.00	0.00	0.00	3600
588	12.56	4679	1690	1.02	1094	0	0	27	17	115	0.00	0.18	0.21	87.02	0.35	0.00	73.86	89	11810	89	100.38	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.75	12.74	0.00	0.00	0.00	0.00	3600
589	12.60	4673	1690	1.02	1127	0	0	42	22	119	0.00	0.26	0.27	86.86	0.52	0.00	73.61	89	11810	89	100.71	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.75	12.74	0.00	0.00	0.00	0.00	3600
589	12.61	4680	1688	1.02	1104	0	0	28	14	125	0.00	0.14	0.18	86.96	0.29	0.00	73.84	90	11810	89	100.61	99.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.74	12.74	0.00	0.00	0.00	0.00	3600
589	12.59	4674	1691	1.02	1141	0	0	48	45	119	0.00	0.32	0.54	86.62	0.47	0.00	73.65	90	11810	90	100.84	99.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.78	12.78	0.00	0.00	0.00	0.00	3600
589	12.60	4679	1689	1.02	1109	0	0	40	4	124	0.00	0.20	0.03	87.14	0.20	0.00	73.94	89	11810	89	100.61	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.75	12.75	0.00	0.00	0.00	0.00	3600
589	12.60	4675	1690	1.02	1123	0	0	41	22	129	0.00	0.28	0.25	86.87	0.36	0.00	73.76	90	11810	90	100.76	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.75	12.75	0.00	0.00	0.00	0.00	3600
589	12.61	4673	1690	1.02	1127	0	0	49	10	140	0.00	0.29	0.10	86.97	0.39	0.00	73.71	90	11810	90	100.82	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.77	12.76	0.00	0.00	0.00	0.00	3600
589	12.59	4679	1690	1.02	1103	0	0	40	20	107	0.00	0.23	0.22	86.93	0.46	0.00	73.69	91	11810	91	100.63	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.77	12.76	0.00	0.00	0.00	0.00	3600
589	12.60	4675	1690	1.02	1105	0	0	37	12	129	0.00	0.17	0.15	87.06	0.34	0.00	73.79	91	11810	90	100.73	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.75	0.00	0.00	0.00	0.00	3600
589	12.62	4667	1690	1.02	1152	0	0	50	42	136	0.00	0.36	0.50	86.50	0.70	0.00	73.34	90	11810	88	100.98	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.75	0.00	0.00	0.00	0.00	3600
592	12.78	4639	1689	1.02	1304	0	0	148	71	235	0.00	0.79	0.76	85.64	1.29	0.00	72.40	90	11810	90	102.08	99.37	0.79	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.78	12.73	0.03	0.00	0.00	0.00	3600
589	12.60	4678	1690	1.02	1098	0	0	35	9	113	0.00	0.17	0.09	87.14	0.35	0.00	73.82	91	11810	89	100.65	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.74	0.00	0.00	0.00	0.00	3600
589	12.60	4674	1690	1.02	1120	0	0	37	8	146	0.00	0.13	0.10	87.14	0.27	0.00	73.85	90	11810	90	100.75	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.81	12.79	0.00	0.00	0.00	0.00	3600
